Node_id Range Mean Std
silent 2242 734163.0 647.498262546
steved 2242 734163.0 647.498262546
solovay 2242 734163.0 647.498262546
tca 2242 734163.0 647.498262546
mazzabr 2242 734163.0 647.498262546
nyh 2242 734163.0 647.498262546
scottj 2242 734163.0 647.498262546
stdfk 2242 734163.0 647.498262546
copsewood 2242 734163.0 647.498262546
burnzie33 2242 734163.0 647.498262546
codetoad 2242 734163.0 647.498262546
safarial 2242 734163.0 647.498262546
Satan 2242 734163.0 647.498262546
guest 2242 734163.0 647.498262546
cribeiro 2242 734163.0 647.498262546
remi 2242 734163.0 647.498262546
wal 2242 734163.0 647.498262546
coder 2242 734163.0 647.498262546
echeslack 2242 734163.0 647.498262546
Fruitwoot 2242 734163.0 647.498262546
jat 2242 734163.0 647.498262546
taw 2242 734163.0 647.498262546
shiflett 2242 734163.0 647.498262546
wulfrano 2248 734166.0 649.230313525
diskzero 2242 734163.0 647.498262546
xkranda 2242 734163.0 647.498262546
eugeneteo 1577 733830.186091 459.17347511
mjansen 2242 734163.0 647.498262546
eran 2242 734163.0 647.498262546
pdr 2242 734163.0 647.498262546
egnor 2242 734163.0 647.498262546
jonas 2242 734163.0 647.498262546
appaji 1700 733934.913514 496.139757716
bayrem 2242 734163.0 647.498262546
skizz 2242 734163.0 647.498262546
ab 2242 734163.0 647.498262546
interiot 2242 734163.0 647.498262546
cheasy 2242 734163.0 647.498262546
panta 2242 734163.0 647.498262546
ewan 2242 734163.0 647.498262546
slychief 4 733596.0 1.41421356237
daverd 2242 734163.0 647.498262546
rkroll 2242 734163.0 647.498262546
ghostgum 2242 734163.0 647.498262546
cyrus 2242 734163.0 647.498262546
mov 2242 734163.0 647.498262546
sydbarrett74 2242 734163.0 647.498262546
Affero 2242 734163.0 647.498262546
MCBORN 2242 734163.0 647.498262546
dma 2242 734163.0 647.498262546
sammy 2242 734163.0 647.498262546
cdent 2242 734163.0 647.498262546
cerb 2242 734163.0 647.498262546
crj 2242 734163.0 647.498262546
tiago 2242 734163.0 647.498262546
shinta 2242 734163.0 647.498262546
sfirus 2242 734163.0 647.498262546
njh 2242 734163.0 647.498262546
ralfdog 2242 734163.0 647.498262546
rand 2242 734163.0 647.498262546
RareHeintz 2242 734163.0 647.498262546
LEKASHPK 2242 734163.0 647.498262546
hurstdog 2242 734163.0 647.498262546
Nejucomo 2242 734163.0 647.498262546
andrei 2270 734177.0 655.581167108
mayfieldbearing 2242 734163.0 647.498262546
dmerrill 2242 734163.0 647.498262546
david 2242 734163.0 647.498262546
ajay 2242 734163.0 647.498262546
rcaden 2242 734163.0 647.498262546
msi 2242 734163.0 647.498262546
scottp 2242 734163.0 647.498262546
Kalana 2242 734163.0 647.498262546
jonsy 2242 734163.0 647.498262546
roboros 2242 734163.0 647.498262546
mterry 2242 734163.0 647.498262546
bgough 2242 734163.0 647.498262546
benjack 2242 734163.0 647.498262546
GabrielSaldana 2066 734257.0 596.691433378
ray 2242 734163.0 647.498262546
carbon 2242 734163.0 647.498262546
mdchaney 2242 734163.0 647.498262546
cb0y 2242 734163.0 647.498262546
baueran 737 733410.5 213.042053752
dirkx 2250 734167.0 649.807663851
kalpurush 2242 734163.0 647.498262546
norpan 2242 734163.0 647.498262546
si0ux 2242 734163.0 647.498262546
satai 2242 734163.0 647.498262546
ghaering 2242 734163.0 647.498262546
jlp 2242 734163.0 647.498262546
eli7 2242 734163.0 647.498262546
spade 2242 734163.0 647.498262546
fabiano 2242 734163.0 647.498262546
thorfinn 2242 734163.0 647.498262546
menthos 2242 734163.0 647.498262546
audioNate 2242 734163.0 647.498262546
mgonzalez 2242 734163.0 647.498262546
njerpe 2134 734214.0 616.321344755
Gilbou 1036 734794.0 299.355975387
mattice 2242 734163.0 647.498262546
jsebrech 2242 734163.0 647.498262546
vijay14 2242 734163.0 647.498262546
jboy55 2242 734163.0 647.498262546
mreinsch 2242 734163.0 647.498262546
lovage 2242 734163.0 647.498262546
moronis 2242 734163.0 647.498262546
wnoise 2242 734163.0 647.498262546
jrtorres 2242 734163.0 647.498262546
djung 2242 734163.0 647.498262546
anewsome 2242 734163.0 647.498262546
tublits 2242 734163.0 647.498262546
andago 2242 734163.0 647.498262546
izham 2242 734163.0 647.498262546
HomeySmurf 2242 734163.0 647.498262546
editroid 2242 734163.0 647.498262546
lethal 2248 734166.0 649.230313525
Goonie 2242 734163.0 647.498262546
France 2242 734163.0 647.498262546
grog 2242 734163.0 647.498262546
kc 2242 734163.0 647.498262546
Andreyvlru 2242 734163.0 647.498262546
kynan 2242 734163.0 647.498262546
privard 2242 734163.0 647.498262546
motty 2242 734163.0 647.498262546
Apuleius 2242 734163.0 647.498262546
chenagpboy 2242 734163.0 647.498262546
icherevko 2242 734163.0 647.498262546
Harrys 2242 734163.0 647.498262546
early 2242 734163.0 647.498262546
dsk 2242 734163.0 647.498262546
reverendh 2242 734163.0 647.498262546
aargh 2242 734163.0 647.498262546
rasmus 2270 734177.0 655.581167108
uriel 2248 734166.0 649.230313525
Arrow 2242 734163.0 647.498262546
lazarus 2242 734163.0 647.498262546
tef 2242 734163.0 647.498262546
SlightlyMadman 2242 734163.0 647.498262546
Demie 2242 734163.0 647.498262546
bradyn 2242 734163.0 647.498262546
mid 2242 734163.0 647.498262546
lauris 2245 734164.5 648.364288036
terryp 2242 734163.0 647.498262546
Oslec 2242 734163.0 647.498262546
xiox 2242 734163.0 647.498262546
ldodds 2242 734163.0 647.498262546
fzort 2270 734177.0 655.581167108
Steelhead 2242 734163.0 647.498262546
zenspider 2242 734163.0 647.498262546
omarius 2242 734163.0 647.498262546
TheAlien 2242 734163.0 647.498262546
venturablvd 2242 734163.0 647.498262546
jmsaunders 2242 734163.0 647.498262546
mattj 2242 734163.0 647.498262546
berthu 2242 734163.0 647.498262546
pere 2242 734163.0 647.498262546
shughes 4485 735284.5 1294.99662162
dgatwood 2242 734163.0 647.498262546
riq 2242 734163.0 647.498262546
TheBonsai 2242 734163.0 647.498262546
lewing 2250 734167.0 649.807663851
mojega 2242 734163.0 647.498262546
tlewis 2242 734163.0 647.498262546
rmyers 2242 734163.0 647.498262546
steveh 2242 734163.0 647.498262546
mrsbrisby 2242 734163.0 647.498262546
tim 2242 734163.0 647.498262546
dondelelcaro 2242 734163.0 647.498262546
seedling 2242 734163.0 647.498262546
adic 2242 734163.0 647.498262546
etrepum 2242 734163.0 647.498262546
dtaylor 2242 734163.0 647.498262546
jwoolley 2242 734163.0 647.498262546
charlie 2242 734163.0 647.498262546
squinky 2242 734163.0 647.498262546
alexander 2242 734163.0 647.498262546
aj 2242 734163.0 647.498262546
kbuytaert 2242 734163.0 647.498262546
jtauber 2242 734163.0 647.498262546
gautamg 2242 734163.0 647.498262546
Scott 2242 734163.0 647.498262546
ow3n 2242 734163.0 647.498262546
LazyJones 2242 734163.0 647.498262546
i386 2242 734163.0 647.498262546
dannys42 2242 734163.0 647.498262546
zoltan 2242 734163.0 647.498262546
swngnmonk 2242 734163.0 647.498262546
sonoffreak 2242 734163.0 647.498262546
novalis 2242 734163.0 647.498262546
bkorb 2242 734163.0 647.498262546
RhysJones 2242 734163.0 647.498262546
distobj 2242 734163.0 647.498262546
tithub 2242 734163.0 647.498262546
ajkroll 2242 734163.0 647.498262546
mortis 2242 734163.0 647.498262546
nkaiser 2242 734163.0 647.498262546
davefx 2242 734163.0 647.498262546
Vinnl 2070 734255.0 597.846134051
bloofar 2242 734163.0 647.498262546
polo 2242 734163.0 647.498262546
mindcrime 2178 734183.0 629.023052042
chasey 2242 734163.0 647.498262546
thalunil 2242 734163.0 647.498262546
cam 2242 734163.0 647.498262546
McPint 2242 734163.0 647.498262546
jay 2242 734163.0 647.498262546
m0rbid 2242 734163.0 647.498262546
johnrowan 2242 734163.0 647.498262546
evand 2242 734163.0 647.498262546
sachac 2242 734163.0 647.498262546
willg 2242 734163.0 647.498262546
elwell 2242 734163.0 647.498262546
Hallski 2245 734164.5 648.364288036
anikula 2242 734163.0 647.498262546
fusion94 2242 734163.0 647.498262546
naima 2242 734163.0 647.498262546
Perrin 2270 734177.0 655.581167108
bfulgham 2242 734163.0 647.498262546
tagishandy 2242 734163.0 647.498262546
CaptSolo 1632 734496.0 471.406406405
mcmilk 2242 734163.0 647.498262546
luciarik 2242 734163.0 647.498262546
ajc 2242 734163.0 647.498262546
qubit 1563 734334.5 451.487818219
carey 2242 734163.0 647.498262546
sim 2242 734163.0 647.498262546
love 2242 734163.0 647.498262546
zoke 2242 734163.0 647.498262546
zentric 2242 734163.0 647.498262546
rvf 2242 734163.0 647.498262546
baitalmal 2242 734163.0 647.498262546
phonomongrel 2242 734163.0 647.498262546
gjb 2242 734163.0 647.498262546
mael 2242 734163.0 647.498262546
grahagre 2242 734163.0 647.498262546
purcell 2242 734163.0 647.498262546
wabarajames 2242 734163.0 647.498262546
fumanchi 2242 734163.0 647.498262546
Omnifarious 2270 734177.0 655.581167108
caseyg 2242 734163.0 647.498262546
bokane 2242 734163.0 647.498262546
rw2 2242 734163.0 647.498262546
Pirolla 1593 734121.5 460.148073994
geoffeg 2242 734163.0 647.498262546
sharcho 2242 734163.0 647.498262546
fork 2242 734163.0 647.498262546
chesky 2242 734163.0 647.498262546
luisfelipe 2242 734163.0 647.498262546
laburu 2242 734163.0 647.498262546
mattgundersen 2242 734163.0 647.498262546
chuckd 2242 734163.0 647.498262546
anhinga 2242 734163.0 647.498262546
fraggle 2242 734163.0 647.498262546
fra 2242 734163.0 647.498262546
budhull 2242 734163.0 647.498262546
SeaDragons 2242 734163.0 647.498262546
trout 2242 734163.0 647.498262546
jackalope 2242 734163.0 647.498262546
neeo 2242 734163.0 647.498262546
bmastenbrook 2242 734163.0 647.498262546
xose 2242 734163.0 647.498262546
Dougster 2242 734163.0 647.498262546
barf 2242 734163.0 647.498262546
steffx 2242 734163.0 647.498262546
jfreak 2242 734163.0 647.498262546
gerg 2242 734163.0 647.498262546
mikewarren 2242 734163.0 647.498262546
automaton 2242 734163.0 647.498262546
valen 2242 734163.0 647.498262546
dfenwick 2242 734163.0 647.498262546
carroll 2242 734163.0 647.498262546
gogaxxx 2242 734163.0 647.498262546
whenning 2242 734163.0 647.498262546
tml 2242 734163.0 647.498262546
mustafa 2242 734163.0 647.498262546
kesor 2242 734163.0 647.498262546
gbroiles 2242 734163.0 647.498262546
connolly 2270 734177.0 655.581167108
redcap 2242 734163.0 647.498262546
cortex 2242 734163.0 647.498262546
aaronmalone 2242 734163.0 647.498262546
papyromancer 2242 734163.0 647.498262546
jcohen 2242 734163.0 647.498262546
everaldo 2270 734177.0 655.581167108
roozbeh 2242 734163.0 647.498262546
nymia 2242 734163.0 647.498262546
Cardinal 2242 734163.0 647.498262546
manifestvoid 2242 734163.0 647.498262546
choncho101 2242 734163.0 647.498262546
lpolzer 2242 734163.0 647.498262546
adric 2242 734163.0 647.498262546
fitz 2242 734163.0 647.498262546
cavok 2242 734163.0 647.498262546
ariya 2242 734163.0 647.498262546
Stalker 2242 734163.0 647.498262546
jsisam 2242 734163.0 647.498262546
atech 2242 734163.0 647.498262546
gezick 2242 734163.0 647.498262546
emartel 2242 734163.0 647.498262546
yakob 2242 734163.0 647.498262546
roytoo 2242 734163.0 647.498262546
dhartmei 2242 734163.0 647.498262546
jlatour 2242 734163.0 647.498262546
robby 2242 734163.0 647.498262546
malcolm 2242 734163.0 647.498262546
ktnagel2 2242 734163.0 647.498262546
dvb 2242 734163.0 647.498262546
akpm 2270 734177.0 655.581167108
ddhulla 2242 734163.0 647.498262546
peroyvind 2242 734163.0 647.498262546
happybob 2242 734163.0 647.498262546
theos 2242 734163.0 647.498262546
icefire 2242 734163.0 647.498262546
tumi 2242 734163.0 647.498262546
lorenz 2242 734163.0 647.498262546
bukys 2242 734163.0 647.498262546
pycage 2242 734163.0 647.498262546
thomasd 2242 734163.0 647.498262546
Netdancer 2242 734163.0 647.498262546
khedron 2242 734163.0 647.498262546
ADDSATAN 2242 734163.0 647.498262546
asha 2242 734163.0 647.498262546
MyCustomWeb 2242 734163.0 647.498262546
topquark 2242 734163.0 647.498262546
Adrian 2242 734163.0 647.498262546
placerda 2242 734163.0 647.498262546
joe 2242 734163.0 647.498262546
danieldk 2242 734163.0 647.498262546
kevindumpscore 2242 734163.0 647.498262546
chroma 2242 734163.0 647.498262546
hgolden 2242 734163.0 647.498262546
Surfr 2242 734163.0 647.498262546
Gregoyle 2242 734163.0 647.498262546
freeman 2242 734163.0 647.498262546
dtype 2250 734167.0 649.807663851
KellyHo 2242 734163.0 647.498262546
mharo 2242 734163.0 647.498262546
sizzla 0 733618.0 0.0
stu 2242 734163.0 647.498262546
radel 2242 734163.0 647.498262546
lyxmoo 2242 734163.0 647.498262546
Nyco 2242 734163.0 647.498262546
feyd 2242 734163.0 647.498262546
xsdg 2242 734163.0 647.498262546
ber 2242 734163.0 647.498262546
bradn 2242 734163.0 647.498262546
renster 2242 734163.0 647.498262546
danja 2242 734163.0 647.498262546
loaf 2242 734163.0 647.498262546
hmacht 2242 734163.0 647.498262546
rustushki 2242 734163.0 647.498262546
nainauy 2242 734163.0 647.498262546
svu 2242 734163.0 647.498262546
ycheng 2242 734163.0 647.498262546
jfs 2242 734163.0 647.498262546
beaneater 2242 734163.0 647.498262546
netfighter 2242 734163.0 647.498262546
fhief 2242 734163.0 647.498262546
jcarr 2242 734163.0 647.498262546
kelly 2270 734177.0 655.581167108
jamey 2242 734163.0 647.498262546
immy 706 733395.0 204.093116003
gregorrothfuss 2242 734163.0 647.498262546
shakilciw 2242 734163.0 647.498262546
slick2001 2242 734163.0 647.498262546
pm 2242 734163.0 647.498262546
freax 2242 734163.0 647.498262546
CarloK 2242 734163.0 647.498262546
tacvbo 2248 734166.0 649.230313525
chaos 2242 734163.0 647.498262546
theTsar 2242 734163.0 647.498262546
xxant 2242 734163.0 647.498262546
pcrosby 2242 734163.0 647.498262546
mlsm 2242 734163.0 647.498262546
abrink 2242 734163.0 647.498262546
MJ 2242 734163.0 647.498262546
joel 2242 734163.0 647.498262546
val 2242 734163.0 647.498262546
Rin 2242 734163.0 647.498262546
jdelacueva 2242 734163.0 647.498262546
itamar 2250 734167.0 649.807663851
dphase 2242 734163.0 647.498262546
bbrox 2242 734163.0 647.498262546
uesugi 2242 734163.0 647.498262546
MattInX 2242 734163.0 647.498262546
rodo 2242 734163.0 647.498262546
bulldog 2242 734163.0 647.498262546
mpowers 2242 734163.0 647.498262546
krause 2242 734163.0 647.498262546
steve 2242 734163.0 647.498262546
andre 2242 734163.0 647.498262546
paisley 2242 734163.0 647.498262546
thoric 2242 734163.0 647.498262546
Carrok 2242 734163.0 647.498262546
adamdunkels 2242 734163.0 647.498262546
dgerstma 2242 734163.0 647.498262546
munk 2242 734163.0 647.498262546
BoBB 2242 734163.0 647.498262546
obi 2242 734163.0 647.498262546
synack 2242 734163.0 647.498262546
yuedongd 2242 734163.0 647.498262546
netfrost 2242 734163.0 647.498262546
gowlin 2242 734163.0 647.498262546
acassis 2242 734163.0 647.498262546
risa 2242 734163.0 647.498262546
spiff 2242 734163.0 647.498262546
TheRAt 2242 734163.0 647.498262546
asleep 2242 734163.0 647.498262546
Bram 2253 734168.5 650.673689341
AFriend4U 2242 734163.0 647.498262546
rbultje 2242 734163.0 647.498262546
gomeh 2242 734163.0 647.498262546
dto 2242 734163.0 647.498262546
brian 2242 734163.0 647.498262546
xach 2242 734163.0 647.498262546
simonstl 2242 734163.0 647.498262546
zoot 2242 734163.0 647.498262546
james666 2242 734163.0 647.498262546
flatcap 2242 734163.0 647.498262546
vincent 2242 734163.0 647.498262546
tkong 2242 734163.0 647.498262546
teeh 2242 734163.0 647.498262546
SpottyDog 2242 734163.0 647.498262546
weitech 2242 734163.0 647.498262546
darkelder 2242 734163.0 647.498262546
pridkett 2242 734163.0 647.498262546
joern 2242 734163.0 647.498262546
BillGlover 2164 734196.0 624.981599729
pemdas 2242 734163.0 647.498262546
bjc 2242 734163.0 647.498262546
sofar 2242 734163.0 647.498262546
soroq 2242 734163.0 647.498262546
Euan 2242 734163.0 647.498262546
gramps 2242 734163.0 647.498262546
mag 2242 734163.0 647.498262546
odin 2242 734163.0 647.498262546
dcm 2242 734163.0 647.498262546
Tux 2242 734163.0 647.498262546
free 2242 734163.0 647.498262546
isamar 2242 734163.0 647.498262546
redd 2242 734163.0 647.498262546
mharun 2242 734163.0 647.498262546
truongvasi 2242 734163.0 647.498262546
Denny 2242 734163.0 647.498262546
Treenaks 2242 734163.0 647.498262546
zaustin 2242 734163.0 647.498262546
velco 2242 734163.0 647.498262546
rewben 2242 734163.0 647.498262546
laredo 2242 734163.0 647.498262546
Aiken 2242 734163.0 647.498262546
karlberry 2270 734177.0 655.581167108
dayta 2242 734163.0 647.498262546
djinn 2242 734163.0 647.498262546
strider 2242 734163.0 647.498262546
roms 2242 734163.0 647.498262546
nixnut 2242 734163.0 647.498262546
DraX 2242 734163.0 647.498262546
wez 2242 734163.0 647.498262546
sh 2270 734177.0 655.581167108
dotop 2242 734163.0 647.498262546
mobydobius 2242 734163.0 647.498262546
Al 2242 734163.0 647.498262546
Guillaume 2242 734163.0 647.498262546
okaratas 2242 734163.0 647.498262546
kclayton 2242 734163.0 647.498262546
davidm 2242 734163.0 647.498262546
rillian 2270 734177.0 655.581167108
sirinath 127 733105.5 36.9492895737
welisc 2242 734163.0 647.498262546
CJA 2242 734163.0 647.498262546
0 399 733241.5 115.469692993
smellyfish 2242 734163.0 647.498262546
dlc 2242 734163.0 647.498262546
Alquimista 2242 734163.0 647.498262546
jw 2242 734163.0 647.498262546
nashif 2242 734163.0 647.498262546
tgall 2242 734163.0 647.498262546
pacotron 2242 734163.0 647.498262546
dormando 2242 734163.0 647.498262546
ignatz 2242 734163.0 647.498262546
robux 2242 734163.0 647.498262546
drariel 2242 734163.0 647.498262546
pnasrat 2242 734163.0 647.498262546
pcsec 2242 734163.0 647.498262546
carmstro 2242 734163.0 647.498262546
ccurtis 2242 734163.0 647.498262546
MCButterfly105 2242 734163.0 647.498262546
ppol 2242 734163.0 647.498262546
jgarzik 2242 734163.0 647.498262546
lotia 2242 734163.0 647.498262546
cmdrdata 2242 734163.0 647.498262546
KateMalkovich 2242 734163.0 647.498262546
frog 2242 734163.0 647.498262546
mps 2242 734163.0 647.498262546
Acki 2242 734163.0 647.498262546
scw 2242 734163.0 647.498262546
andy 2264 734174.0 653.849116132
bobanb 2242 734163.0 647.498262546
jstepien 1456 734190.0 420.59957204
ewirt 2242 734163.0 647.498262546
girishpundlik2005 2242 734163.0 647.498262546
monkeyiq 2242 734163.0 647.498262546
trhall 2242 734163.0 647.498262546
medio 2242 734163.0 647.498262546
lukem 2242 734163.0 647.498262546
zer0 2242 734163.0 647.498262546
cricetus 2242 734163.0 647.498262546
alexborges 2242 734163.0 647.498262546
zizi 2242 734163.0 647.498262546
hhhh 2242 734163.0 647.498262546
dmcc 2242 734163.0 647.498262546
maw 2242 734163.0 647.498262546
CKBisk 2242 734163.0 647.498262546
pliant 2242 734163.0 647.498262546
grib 2242 734163.0 647.498262546
manoj2c 2242 734163.0 647.498262546
flip 2242 734163.0 647.498262546
kuntown 2242 734163.0 647.498262546
jg 2245 734164.5 648.364288036
surfer 2242 734163.0 647.498262546
technik 2242 734163.0 647.498262546
LODirt 2242 734163.0 647.498262546
vinsci 2242 734163.0 647.498262546
hallvar 2242 734163.0 647.498262546
motb 2242 734163.0 647.498262546
